ID,Date Reported,Date Occured,Area Name,Victim Age,Victim Sex,Victim Descent,Location,Latitude,Longitude,Criminal Activities,Criminal Activities grped,Criminal Activities re-grped,
280436,2011-12-31,2011-12-31,Olympic,24,F,H,100 N  NEW HAMPSHIRE                AV,34.0727,-118.2929,Battery Crime,Bodily Harm,Violent Crimes,0.993027286
280702,2011-01-28,2011-01-27,Van Nuys,39,F,O,14800    BURBANK                      BL,34.1721,-118.4553,Theft,Property Crime,Non-Violent Crimes,0.996311815
280871,2011-03-08,2011-03-06,77th Street,33,F,H,300 E  80TH                         ST,33.9665,-118.2695,Theft,Property Crime,Non-Violent Crimes,0.993150047
280956,2011-02-12,2011-01-24,Newton,33,F,H,1300 E  48TH                         ST,34.0002,-118.2521,Theft,Property Crime,Non-Violent Crimes,0.99927509
280976,2011-04-14,2011-04-14,Southeast,42,M,H,10200    AVALON                       BL,33.9442,-118.2652,Theft,Property Crime,Non-Violent Crimes,0.992747682
281243,2011-02-10,2011-02-10,Mission,16,F,H,13100    FOOTHILL                     BL,34.2978,-118.4198,Battery Crime,Bodily Harm,Violent Crimes,0.995418622
281354,2011-09-11,2011-09-08,Mission,63,F,B,8900    COLUMBUS                     AV,34.2319,-118.4654,Theft,Property Crime,Non-Violent Crimes,0.99383132
281355,2011-01-08,2011-01-07,77th Street,56,F,H,77TH,33.9699,-118.2783,Robbery,Robbery,Violent Crimes,0.999405918
281436,2011-06-02,2011-06-02,Foothill,38,F,O,10300    NEWHOME                      AV,34.257,-118.3214,Assault,Bodily Harm,Violent Crimes,0.99517654
281674,2011-07-18,2011-07-17,Southeast,22,F,B,COLDEN                       AV,33.9493,-118.263,Battery Crime,Bodily Harm,Violent Crimes,0.99538494
281769,2011-06-09,2011-06-09,N Hollywood,12,M,H,11000    KITTRIDGE                    ST,34.1903,-118.3703,Assault,Bodily Harm,Violent Crimes,0.996331284
282039,2011-03-19,2011-03-19,Hollywood,16,M,W,HOLLYWOOD                    BL,34.1016,-118.3295,Battery Crime,Bodily Harm,Violent Crimes,0.993683605
282110,2011-01-11,2011-01-11,West LA,48,F,H,1000 S  SHERBOURNE                   DR,34.0594,-118.3793,Theft,Property Crime,Non-Violent Crimes,0.995734774
282192,2011-12-10,2011-12-10,Hollywood,35,M,W,CAHUENGA,34.0962,-118.3295,Theft,Property Crime,Non-Violent Crimes,0.997396131
282330,2011-05-01,2011-05-01,Van Nuys,20,M,H,14100    GILMORE                      ST,34.1877,-118.44,Assault,Bodily Harm,Violent Crimes,0.996667
282466,2011-10-20,2011-10-07,Northeast,35,M,W,2300    EARL                         ST,34.0962,-118.2574,Theft,Property Crime,Non-Violent Crimes,0.995094328
282501,2011-03-10,2011-03-10,Southeast,43,M,H,8900    MCKINLEY                     AV,33.9556,-118.2608,Theft,Property Crime,Non-Violent Crimes,0.995218087
282740,2011-09-22,2011-09-19,Topanga,17,M,W,5400    VALLEY CIRCLE                BL,34.1684,-118.6426,Battery Crime,Bodily Harm,Violent Crimes,0.999004248
282962,2011-06-12,2011-06-12,77th Street,49,F,B,1700 W  MANCHESTER                   AV,33.96,-118.3068,Theft,Property Crime,Non-Violent Crimes,0.992739743
283469,2011-08-11,2011-08-11,Rampart,20,M,H,VERMONT                      AV,34.0909,-118.2917,Assault,Bodily Harm,Violent Crimes,0.995836783
283812,2012-05-15,2011-09-22,77th Street,47,M,B,1700 W  79TH                         ST,33.9673,-118.3068,Theft,Property Crime,Non-Violent Crimes,0.999315189
283976,2011-11-15,2011-08-25,Rampart,39,F,H,700    TULAROSA                     DR,34.0815,-118.281,Theft,Property Crime,Non-Violent Crimes,0.99327808
284610,2011-07-19,2011-07-18,Wilshire,27,F,H,700    CRENSHAW                     BL,34.0609,-118.3196,Assault,Bodily Harm,Violent Crimes,0.990477703
284994,2011-09-30,2011-09-29,Northeast,35,M,O,2100    SCOTT                        AV,34.0818,-118.2609,Theft,Property Crime,Non-Violent Crimes,0.999857478
285078,2011-12-08,2011-12-06,Northeast,13,F,H,3000    ASBURY                       ST,34.0983,-118.2304,Assault,Bodily Harm,Violent Crimes,0.995664702
285298,2011-11-11,2011-11-11,N Hollywood,25,F,W,12100    HOLLYGLEN                    PL,34.1399,-118.3963,Battery Crime,Bodily Harm,Violent Crimes,0.998708589
285327,2011-09-27,2011-09-27,Olympic,22,F,H,900    IROLO                        ST,34.0559,-118.3009,Battery Crime,Bodily Harm,Violent Crimes,0.990667368
285349,2011-12-09,2011-12-09,Topanga,15,F,W,4700    TOPANGA CANYON               BL,34.1512,-118.6048,Battery Crime,Bodily Harm,Violent Crimes,0.99805527
285470,2011-08-01,2011-08-01,Southwest,40,F,B,3900 S  HARVARD                      BL,34.0146,-118.3067,Battery Crime,Bodily Harm,Violent Crimes,0.996706182
285605,2011-12-17,2011-12-15,Olympic,19,F,H,700 S  BERENDO                      ST,34.0598,-118.2941,Assault,Bodily Harm,Violent Crimes,0.992465191
285810,2011-07-06,2011-07-06,Topanga,62,M,W,20800    COLLINS                      ST,34.1735,-118.5862,Theft,Property Crime,Non-Violent Crimes,0.994571506
285994,2014-01-31,2011-01-01,Hollywood,64,M,O,5300    FOUNTAIN                     AV,34.0951,-118.3051,Theft,Property Crime,Non-Violent Crimes,0.990081283
286165,2011-10-31,2011-10-24,77th Street,25,F,B,600 W  85TH                         ST,33.9611,-118.2842,Theft,Property Crime,Non-Violent Crimes,0.994457649
286269,2011-02-22,2011-02-21,West Valley,62,F,W,5900    TAMPA                        AV,34.1776,-118.5535,Theft,Property Crime,Non-Violent Crimes,0.995251105
286543,2011-12-29,2011-12-23,Topanga,15,M,H,7900    DEERING                      AV,34.2141,-118.5952,Theft,Property Crime,Non-Violent Crimes,0.993237785
286581,2011-04-19,2011-04-19,Olympic,19,M,H,2500 W  PICO                         BL,34.0473,-118.2916,Assault,Bodily Harm,Violent Crimes,0.996530645
287714,2011-12-14,2011-12-14,Wilshire,30,F,W,1200 S  SYCAMORE                     AV,34.0535,-118.346,Theft,Property Crime,Non-Violent Crimes,0.997489384
287743,2011-12-23,2011-12-22,Van Nuys,31,M,H,13700    SYLVAN                       ST,34.1849,-118.4312,Theft,Property Crime,Non-Violent Crimes,0.999674628
288013,2011-03-12,2011-03-11,West Valley,22,F,W,18300    COLLINS                      ST,34.1749,-118.5308,Battery Crime,Bodily Harm,Violent Crimes,0.99334408
288229,2011-06-01,2011-06-01,Hollywood,44,M,W,2100    MOUNT OLYMPUS                DR,34.1108,-118.3675,Theft,Property Crime,Non-Violent Crimes,0.999924716
288398,2011-07-09,2011-07-09,N Hollywood,40,M,H,6900    FULTON                       AV,34.1959,-118.4225,Theft,Property Crime,Non-Violent Crimes,0.994114013
288677,2011-12-03,2011-12-03,Devonshire,42,F,W,9400    GOTHIC                       AV,34.2412,-118.4894,Theft,Property Crime,Non-Violent Crimes,0.994319444
288840,2011-02-18,2011-02-18,Rampart,21,F,H,200 N  BOYLSTON                     ST,34.062,-118.2545,Assault,Bodily Harm,Violent Crimes,0.993333432
289042,2011-03-30,2011-03-30,N Hollywood,26,M,O,5900    LANKERSHIM                   BL,34.178,-118.3825,Theft,Property Crime,Non-Violent Crimes,0.997909969
289135,2011-06-13,2011-06-10,West Valley,42,F,H,17000    HAYNES                       ST,34.1893,-118.5031,Theft,Property Crime,Non-Violent Crimes,0.997789578
289279,2011-10-27,2011-10-26,Wilshire,25,M,W,900    CRENSHAW                     BL,34.0564,-118.322,Theft,Property Crime,Non-Violent Crimes,0.99634274
289562,2011-07-05,2011-07-05,Northeast,23,F,H,3100    PERLITA                      AV,34.1117,-118.2498,Assault,Bodily Harm,Violent Crimes,0.992920263
289575,2011-11-30,2011-11-30,Devonshire,40,F,W,9200    WHITAKER                     AV,34.2381,-118.4989,Theft,Property Crime,Non-Violent Crimes,0.995620354
289841,2011-03-03,2011-03-02,Mission,18,M,H,RAYEN,34.2318,-118.4596,Assault,Bodily Harm,Violent Crimes,0.991816634
289862,2011-07-26,2011-07-24,N Hollywood,26,F,H,6900    HINDS                        AV,34.1959,-118.391,Assault,Bodily Harm,Violent Crimes,0.996702848
289991,2011-01-13,2011-01-12,Southwest,18,F,W,FLOWER,34.0178,-118.2811,Battery Crime,Bodily Harm,Violent Crimes,0.994582152
290047,2011-03-28,2011-03-28,Foothill,31,F,O,7800    CRANER                       AV,34.213,-118.3692,Theft,Property Crime,Non-Violent Crimes,0.993464534
290248,2011-11-19,2011-11-18,Mission,40,F,H,9400    VAN NUYS                     BL,34.2412,-118.4502,Theft,Property Crime,Non-Violent Crimes,0.990710151
290463,2011-05-25,2011-05-25,Hollenbeck,53,F,W,2300 E  7TH                          ST,34.0345,-118.2232,Theft,Property Crime,Non-Violent Crimes,0.995582013
290615,2011-11-29,2011-11-28,Foothill,47,F,A,11000    TINKER                       AV,34.2692,-118.3023,Theft,Property Crime,Non-Violent Crimes,0.998630542
290787,2011-11-26,2011-11-25,Harbor,32,M,A,FRAMPTON                     AV,33.7858,-118.2999,Theft,Property Crime,Non-Violent Crimes,0.999087872
291233,2011-10-29,2011-10-29,Olympic,99,M,W,1500 S  WESTERN                      AV,34.0454,-118.309,Fraud,White Collar Crime,Non-Violent Crimes,0.996584187
291405,2011-07-22,2011-07-22,Pacific,35,M,B,7700 W  MANCHESTER                   AV,33.9598,-118.4317,Theft,Property Crime,Non-Violent Crimes,0.991191955
291579,2011-05-06,2011-05-04,West LA,25,F,W,13000    MULHOLLAND                   DR,34.1264,-118.4154,Theft,Property Crime,Non-Violent Crimes,0.996823712
291620,2011-11-17,2011-11-16,N Hollywood,29,F,W,LAUREL CANYON                BL,34.1337,-118.3915,Theft,Property Crime,Non-Violent Crimes,0.993138966
291765,2011-04-21,2011-04-19,Devonshire,38,M,H,11000    HAYVENHURST                  AV,34.2701,-118.4935,Theft,Property Crime,Non-Violent Crimes,0.998111544
291863,2011-11-13,2011-11-13,Newton,53,F,H,800 E  22ND                         ST,34.0245,-118.2582,Assault,Bodily Harm,Violent Crimes,0.990335756
292268,2011-07-12,2011-07-12,Olympic,35,F,H,VERMONT                      AV,34.04,-118.2916,Battery Crime,Bodily Harm,Violent Crimes,0.998154369
292397,2011-08-25,2011-08-24,Pacific,50,M,W,6300 W  84TH                         ST,33.9618,-118.3962,Theft,Property Crime,Non-Violent Crimes,0.999531336
292413,2011-06-17,2011-05-19,Hollywood,36,F,W,6400    YUCCA                        ST,34.104,-118.3297,Rape,Rape,Violent Crimes,0.995193076
293223,2011-12-21,2011-12-15,Pacific,14,M,B,7400 W  MANCHESTER                   AV,33.9598,-118.4264,Battery Crime,Bodily Harm,Violent Crimes,0.998020162
293471,2011-11-05,2011-11-03,Northeast,39,F,H,2200    BRANDEN                      ST,34.0879,-118.2595,Theft,Property Crime,Non-Violent Crimes,0.993489266
293625,2011-07-27,2011-07-27,Topanga,32,M,H,21200    ROSCOE                       BL,34.2198,-118.594,Theft,Property Crime,Non-Violent Crimes,0.99800524
293895,2011-11-24,2011-11-23,Pacific,21,M,A,10700    ROSE                         AV,34.0269,-118.4133,Theft,Property Crime,Non-Violent Crimes,0.994650401
294164,2011-03-22,2011-03-21,Harbor,25,M,H,600 W  1ST                          ST,33.7433,-118.2901,Theft,Property Crime,Non-Violent Crimes,0.990317423
294214,2011-09-21,2011-09-20,Devonshire,18,F,H,20200    LASSEN                       ST,34.25,-118.5733,Battery Crime,Bodily Harm,Violent Crimes,0.995898831
294379,2011-09-08,2011-08-15,Pacific,64,M,W,12900    DISCOVERY CREEK,33.9733,-118.4204,Theft,Property Crime,Non-Violent Crimes,0.993920368
294432,2011-06-20,2011-06-20,Olympic,50,M,W,4200    WILSHIRE                     BL,34.0618,-118.3191,Theft,Property Crime,Non-Violent Crimes,0.99704203
294470,2012-02-10,2011-12-01,Rampart,43,M,H,600 S  BURLINGTON                   AV,34.058,-118.2715,Theft,Property Crime,Non-Violent Crimes,0.99609281
294652,2011-02-27,2011-02-27,Mission,63,M,B,12800    ARROYO                       ST,34.2952,-118.4112,Battery Crime,Bodily Harm,Violent Crimes,0.992120676
294723,2011-06-29,2011-06-29,Foothill,53,F,H,10200    LAUREL CANYON                BL,34.2558,-118.429,Battery Crime,Bodily Harm,Violent Crimes,0.998604258
294788,2011-12-07,2011-12-04,West Valley,47,F,H,19300    ARCHWOOD                     ST,34.1922,-118.5563,Assault,Bodily Harm,Violent Crimes,0.991368133
294886,2011-09-16,2011-09-16,Van Nuys,22,M,H,5700    SEPULVEDA                    BL,34.174,-118.4662,Theft,Property Crime,Non-Violent Crimes,0.999106582
294902,2012-06-25,2011-11-01,Wilshire,49,M,B,5300    SAN VICENTE                  BL,34.0522,-118.3499,Theft,Property Crime,Non-Violent Crimes,0.997215408
294933,2011-12-13,2011-12-13,Pacific,25,M,H,7TH,34.0004,-118.4698,Assault,Bodily Harm,Violent Crimes,0.999494361
295060,2011-12-09,2011-12-09,Southwest,18,F,W,900 W  34TH                         ST,34.0235,-118.2858,Theft,Property Crime,Non-Violent Crimes,0.992697354
295776,2011-02-06,2011-02-04,Southwest,22,M,H,2600 S  VERMONT                      AV,34.0328,-118.2915,Theft,Property Crime,Non-Violent Crimes,0.991625145
295857,2011-04-18,2011-04-17,Olympic,61,F,O,1600    ARLINGTON                    AV,34.0436,-118.3177,Theft,Property Crime,Non-Violent Crimes,0.997259657
295920,2011-05-23,2011-01-01,Van Nuys,57,M,W,4400    MURIETTA                     AV,34.1504,-118.4383,Theft,Property Crime,Non-Violent Crimes,0.996759912
296044,2011-05-02,2011-04-30,Southeast,58,M,H,1100 E  107TH                        ST,33.9393,-118.2565,Battery Crime,Bodily Harm,Violent Crimes,0.997705424
296486,2011-09-02,2011-09-02,Van Nuys,53,M,W,6400    COLUMBUS                     AV,34.1867,-118.464,Battery Crime,Bodily Harm,Violent Crimes,0.999137121
296596,2011-01-25,2011-01-25,Topanga,13,M,H,22200    ELKWOOD                      ST,34.2128,-118.6104,Battery Crime,Bodily Harm,Violent Crimes,0.996438388
296713,2011-06-19,2011-06-19,77th Street,34,F,B,CRENSHAW,33.9745,-118.3309,Battery Crime,Bodily Harm,Violent Crimes,0.993316471
296794,2012-02-02,2011-11-29,Harbor,33,F,H,1100    LECOUVREUR                   AV,33.785,-118.2564,Theft,Property Crime,Non-Violent Crimes,0.993645283
296876,2011-10-04,2011-10-03,Pacific,20,F,W,5300    PLAYA VISTA                  DR,33.9775,-118.4292,Theft,Property Crime,Non-Violent Crimes,0.991648343
296933,2011-11-20,2011-11-16,Devonshire,51,F,H,8600    COMANCHE                     AV,34.2265,-118.5725,Theft,Property Crime,Non-Violent Crimes,0.992704583
296981,2011-04-12,2011-04-11,77th Street,60,F,B,200 W  83RD                         ST,33.9642,-118.2761,Theft,Property Crime,Non-Violent Crimes,0.998025163
297191,2011-01-05,2011-01-04,Newton,31,F,B,1400 E  48TH                         ST,34.0002,-118.2499,Robbery,Robbery,Violent Crimes,0.994289343
297209,2011-02-01,2011-02-01,Central,18,M,H,600 W  5TH                          ST,34.0502,-118.254,Theft,Property Crime,Non-Violent Crimes,0.99876859
297273,2011-01-16,2011-01-16,Central,22,M,H,700 W  7TH                          ST,34.048,-118.2577,Theft,Property Crime,Non-Violent Crimes,0.99052938
297303,2011-11-24,2011-11-24,Newton,38,M,H,6900    STANFORD                     AV,33.9775,-118.263,Theft,Property Crime,Non-Violent Crimes,0.994221434
297388,2011-03-24,2011-03-23,Mission,29,F,W,16600    FOOTHILL                     BL,34.3216,-118.4958,Theft,Property Crime,Non-Violent Crimes,0.99422987
297599,2011-03-05,2011-03-05,Southeast,21,M,B,120TH,33.9237,-118.2543,Assault,Bodily Harm,Violent Crimes,0.994699079
297678,2011-09-08,2011-09-08,Olympic,50,F,A,8TH                          ST,34.0581,-118.3132,Robbery,Robbery,Violent Crimes,0.991592681
298382,2011-04-04,2011-04-03,Northeast,36,F,H,6500    REPTON                       ST,34.1185,-118.1776,Battery Crime,Bodily Harm,Violent Crimes,0.999120859
298712,2011-10-05,2011-09-11,Harbor,21,F,H,900 W  14TH                         ST,33.7315,-118.2968,Rape,Rape,Violent Crimes,0.999424377
298727,2011-04-26,2011-04-26,Devonshire,23,F,H,17300    ROSCOE                       BL,34.2211,-118.5099,Robbery,Robbery,Violent Crimes,0.993147497
299052,2011-07-24,2011-07-24,Hollywood,22,M,W,SANTA MONICA,34.0907,-118.3386,Robbery,Robbery,Violent Crimes,0.997221151
299110,2011-01-17,2011-01-17,Van Nuys,51,F,H,6900    WOODMAN                      AV,34.1958,-118.4312,Assault,Bodily Harm,Violent Crimes,0.996940214
299254,2011-06-06,2011-06-04,Hollywood,41,F,H,HOLLYWOOD                    BL,34.1016,-118.3295,Assault,Bodily Harm,Violent Crimes,0.99748374
299509,2011-07-04,2011-07-03,Hollywood,29,M,H,6600    SANTA MONICA                 BL,34.0907,-118.3332,Theft,Property Crime,Non-Violent Crimes,0.990134393
299595,2011-08-20,2011-08-18,Central,34,F,B,700 W  COLLEGE                      ST,34.0659,-118.2427,Rape,Rape,Violent Crimes,0.996656871
299822,2011-09-09,2011-09-08,Foothill,24,F,W,10200    PLAINVIEW                    AV,34.2553,-118.2979,Theft,Property Crime,Non-Violent Crimes,0.997619195
299922,2012-02-12,2011-12-22,West LA,51,M,W,1400 S  BENTLEY                      AV,34.0519,-118.4466,Theft,Property Crime,Non-Violent Crimes,0.995314531
299933,2011-10-23,2011-10-23,Newton,25,F,H,4900 S  BROADWAY,33.9983,-118.2783,Battery Crime,Bodily Harm,Violent Crimes,0.990875749
299977,2011-05-23,2011-05-18,Devonshire,37,F,H,9600    KEOKUK                       AV,34.2439,-118.5745,Theft,Property Crime,Non-Violent Crimes,0.991765451
300002,2011-06-26,2011-06-26,Pacific,40,F,O,VENICE,34.0062,-118.4289,Battery Crime,Bodily Harm,Violent Crimes,0.995608339
300412,2011-09-22,2011-09-22,Southwest,18,F,B,4100 S  WESTERN                      AV,34.0099,-118.3089,Robbery,Robbery,Violent Crimes,0.99312141
300443,2011-01-31,2011-01-31,Hollywood,25,F,W,6500    HOLLYWOOD                    BL,34.1016,-118.331,Assault,Bodily Harm,Violent Crimes,0.992916623
300525,2011-07-19,2011-07-19,Topanga,52,M,A,6500    WINNETKA                     AV,34.1888,-118.571,Theft,Property Crime,Non-Violent Crimes,0.991685879
300827,2011-05-29,2011-05-29,Southeast,26,M,H,9300    FIRTH                        BL,33.9523,-118.2476,Battery Crime,Bodily Harm,Violent Crimes,0.999617986
300906,2011-09-29,2011-09-12,Foothill,36,M,H,12800    VAN NUYS                     BL,34.2737,-118.4117,Theft,Property Crime,Non-Violent Crimes,0.992863243
302313,2011-01-18,2011-01-17,Hollenbeck,52,M,H,3300    HUNTER                       ST,34.021,-118.208,Theft,Property Crime,Non-Violent Crimes,0.992310669
302671,2011-03-30,2011-03-30,Devonshire,25,F,H,17900    SCHOENBORN                   ST,34.2219,-118.523,Theft,Property Crime,Non-Violent Crimes,0.990632559
302713,2011-02-06,2011-01-18,Devonshire,55,M,A,20100    SEPTO                        ST,34.2509,-118.5716,Theft,Property Crime,Non-Violent Crimes,0.994345199
302814,2011-12-10,2011-12-10,Southwest,59,M,H,4100 S  FIGUEROA                     ST,34.0094,-118.2827,Assault,Bodily Harm,Violent Crimes,0.99562524
302846,2011-03-25,2011-03-25,Pacific,27,M,H,1200    ELECTRIC                     AV,33.992,-118.4692,Theft,Property Crime,Non-Violent Crimes,0.99180675
303076,2011-01-28,2011-01-27,Northeast,21,M,W,1300    PORTIA                       ST,34.0755,-118.2544,Assault,Bodily Harm,Violent Crimes,0.992848474
303238,2011-06-11,2011-06-11,Pacific,63,M,O,200    HAMPTON                      DR,33.9981,-118.4785,Theft,Property Crime,Non-Violent Crimes,0.995677848
303796,2011-08-25,2011-08-24,Devonshire,28,M,W,19200    KENYA                        ST,34.2714,-118.5512,Theft,Property Crime,Non-Violent Crimes,0.990570719
303958,2011-07-14,2011-07-14,Wilshire,38,F,W,500 S  FAIRFAX                      AV,34.0674,-118.3614,Theft,Property Crime,Non-Violent Crimes,0.997807794
304160,2011-09-01,2011-08-31,Northeast,24,F,W,1000    ELYSIAN PARK                 AV,34.0725,-118.2459,Theft,Property Crime,Non-Violent Crimes,0.990677407
304271,2011-07-02,2011-07-02,Devonshire,20,F,O,9700    HAYVENHURST                  AV,34.2466,-118.4937,Battery Crime,Bodily Harm,Violent Crimes,0.994599612
304531,2011-06-12,2011-06-12,Hollywood,25,F,W,COLE,34.0907,-118.3299,Rape,Rape,Violent Crimes,0.998048685
304612,2011-07-20,2011-07-15,Topanga,49,M,W,8400    SEDAN                        AV,34.2225,-118.631,Theft,Property Crime,Non-Violent Crimes,0.991641897
304904,2011-01-02,2011-01-01,West Valley,19,M,H,7800    RHEA                         AV,34.2116,-118.5415,Theft,Property Crime,Non-Violent Crimes,0.994380045
305055,2011-12-09,2011-12-08,Topanga,21,F,H,6600    DE SOTO                      AV,34.1906,-118.5884,Theft,Property Crime,Non-Violent Crimes,0.997742465
305349,2011-09-29,2011-09-29,Rampart,30,F,H,2000    WILSHIRE                     BL,34.0574,-118.2747,Theft,Property Crime,Non-Violent Crimes,0.994906846
305369,2011-03-14,2011-03-14,Rampart,17,M,H,WILSHIRE                     BL,34.0562,-118.2719,Theft,Property Crime,Non-Violent Crimes,0.999607968
306172,2011-07-07,2011-07-06,Van Nuys,73,F,W,VENTURA                      BL,34.1494,-118.4394,Theft,Property Crime,Non-Violent Crimes,0.995353484
306324,2011-11-14,2011-11-14,Newton,16,F,H,VERNON,34.0039,-118.2565,Robbery,Robbery,Violent Crimes,0.991743811
306428,2011-12-17,2011-11-30,West LA,60,M,A,11500    NEBRASKA                     AV,34.0422,-118.4491,Theft,Property Crime,Non-Violent Crimes,0.99782538
306475,2011-10-17,2011-10-16,West LA,61,F,W,10800 W  PICO                         BL,34.0406,-118.4275,Theft,Property Crime,Non-Violent Crimes,0.998481804
306673,2011-12-21,2011-12-20,Pacific,21,F,B,4000    GLENCOE                      AV,33.992,-118.4448,Battery Crime,Bodily Harm,Violent Crimes,0.992663124
306969,2011-06-27,2011-06-27,Newton,28,M,H,300 E  51ST                         ST,33.9966,-118.2701,Battery Crime,Bodily Harm,Violent Crimes,0.99892765
306994,2011-09-20,2011-09-20,Northeast,35,F,W,2900    WAVERLY                      DR,34.1094,-118.2653,Theft,Property Crime,Non-Violent Crimes,0.998331175
306998,2011-07-20,2011-07-19,Mission,66,F,H,8300    VAN NUYS                     BL,34.2216,-118.4488,Theft,Property Crime,Non-Violent Crimes,0.994357285
307136,2011-02-22,2011-02-18,Mission,36,M,H,14800    ROSCOE                       BL,34.2215,-118.4553,Battery Crime,Bodily Harm,Violent Crimes,0.994023351
307365,2011-07-18,2011-07-18,77th Street,20,F,B,67TH,33.9781,-118.3352,Battery Crime,Bodily Harm,Violent Crimes,0.99767928
307553,2011-10-21,2011-10-19,77th Street,69,F,B,5400    2ND                          AV,33.9932,-118.3193,Theft,Property Crime,Non-Violent Crimes,0.99347431
307567,2016-08-02,2011-10-10,Foothill,47,M,H,9800    SUNLAND                      BL,34.2476,-118.3504,Theft,Property Crime,Non-Violent Crimes,0.998253195
307680,2011-10-15,2011-10-14,Newton,29,M,B,LONG BEACH,34.0293,-118.241,Theft,Property Crime,Non-Violent Crimes,0.997067614
307947,2011-10-21,2011-10-20,Northeast,31,M,H,300 S  AVENUE 57,34.1054,-118.1923,Theft,Property Crime,Non-Violent Crimes,0.993969827
308044,2011-03-27,2011-01-01,Hollywood,56,M,H,1100 N  ARDMORE                      AV,34.0908,-118.3012,Theft,Property Crime,Non-Violent Crimes,0.993492695
308047,2011-03-11,2011-03-11,Southeast,49,M,A,100 W  CENTURY                      BL,33.9456,-118.2739,Theft,Property Crime,Non-Violent Crimes,0.995403453
308059,2011-01-06,2011-01-05,West Valley,53,M,H,7400    WISH                         AV,34.2048,-118.5068,Theft,Property Crime,Non-Violent Crimes,0.998999585
308378,2011-12-24,2011-12-21,Mission,38,M,H,15100    KADOTA                       ST,34.3207,-118.4631,Theft,Property Crime,Non-Violent Crimes,0.991954606
308744,2011-02-28,2011-02-25,West LA,35,F,H,1900 S  SHERBOURNE                   DR,34.0438,-118.3818,Theft,Property Crime,Non-Violent Crimes,0.990435902
309023,2011-12-03,2011-12-01,77th Street,25,M,H,MANCHESTER                   AV,33.9601,-118.2782,Theft,Property Crime,Non-Violent Crimes,0.995372725
309059,2011-08-16,2011-08-04,Pacific,24,M,W,8700    PERSHING                     DR,33.9547,-118.4413,Theft,Property Crime,Non-Violent Crimes,0.998863604
309205,2011-10-22,2011-10-21,Harbor,39,M,H,4TH,33.7406,-118.2879,Robbery,Robbery,Violent Crimes,0.994505849
309365,2011-02-03,2011-02-02,Mission,17,F,H,15000    PARTHENIA                    ST,34.2282,-118.4592,Assault,Bodily Harm,Violent Crimes,0.99441349
309384,2011-12-19,2011-12-18,77th Street,24,F,H,100 W  80TH                         ST,33.9669,-118.2739,Theft,Property Crime,Non-Violent Crimes,0.999825535
309526,2011-09-13,2011-09-13,Northeast,29,F,H,1000    EL PASO                      DR,34.1161,-118.2132,Assault,Bodily Harm,Violent Crimes,0.999468627
309751,2011-11-21,2011-11-21,Newton,69,F,H,1500 E  41ST                         ST,34.0086,-118.2474,Robbery,Robbery,Violent Crimes,0.992917452
309792,2011-09-09,2011-09-03,Devonshire,40,M,H,21000    GRESHAM                      ST,34.2306,-118.5907,Theft,Property Crime,Non-Violent Crimes,0.999738102
309800,2011-08-08,2011-07-29,West Valley,19,M,H,19000    ARMINTA                      ST,34.2138,-118.547,Theft,Property Crime,Non-Violent Crimes,0.993304778
310008,2011-08-06,2011-08-05,Olympic,23,M,A,3400    WILSHIRE                     BL,34.0618,-118.2979,Theft,Property Crime,Non-Violent Crimes,0.990054356
310018,2011-02-23,2011-02-10,Devonshire,53,F,W,18600    SUNBURST                     ST,34.2346,-118.5381,Fraud,White Collar Crime,Non-Violent Crimes,0.994289838
310074,2011-04-17,2011-01-22,West LA,40,F,W,900    HILGARD                      AV,34.0641,-118.4411,Fraud,White Collar Crime,Non-Violent Crimes,0.994244403
310114,2011-04-25,2011-04-25,Topanga,59,M,W,23000    CASS                         AV,34.1553,-118.6208,Theft,Property Crime,Non-Violent Crimes,0.996004871
310602,2011-05-31,2011-05-31,Northeast,26,M,O,4000    EAGLE ROCK                   BL,34.1201,-118.2289,Robbery,Robbery,Violent Crimes,0.997306009
310659,2011-08-08,2011-07-29,Van Nuys,14,F,B,4400    MURIETTA                     AV,34.1504,-118.4383,Theft,Property Crime,Non-Violent Crimes,0.998936689
310759,2012-02-17,2011-10-19,West LA,57,F,W,800 S  SHENANDOAH                   ST,34.063,-118.3813,Theft,Property Crime,Non-Violent Crimes,0.993712839
310977,2011-12-14,2011-12-06,Hollywood,30,F,W,6200 W  SUNSET                       BL,34.098,-118.3237,Theft,Property Crime,Non-Violent Crimes,0.998032699
311034,2011-05-01,2011-05-01,Central,39,M,H,MAPLE                        ST,34.0439,-118.2479,Assault,Bodily Harm,Violent Crimes,0.996183021
311720,2011-06-02,2011-06-02,Southwest,32,F,H,2800 S  VERMONT                      AV,34.0296,-118.2915,Robbery,Robbery,Violent Crimes,0.999794951
311869,2011-10-16,2011-10-15,Rampart,34,F,H,1200 W  OLYMPIC                      BL,34.047,-118.2693,Theft,Property Crime,Non-Violent Crimes,0.9965677
312135,2011-11-08,2011-11-03,West Valley,56,M,W,18300    HATTERAS                     ST,34.1775,-118.5308,Fraud,White Collar Crime,Non-Violent Crimes,0.998660761
312407,2011-04-01,2011-04-01,Hollywood,20,F,H,800 N  VAN NESS                     AV,34.0854,-118.3157,Assault,Bodily Harm,Violent Crimes,0.999380162
