ID,Date Reported,Date Occured,Area Name,Victim Age,Victim Sex,Victim Descent,Location,Latitude,Longitude,Criminal Activities,Criminal Activities grped,Criminal Activities re-grped,
484371,24/09/2012,2012-09-24,Topanga,55,M,O,20100    VANOWEN                      ST,34.1938,-118.571,Theft,Property Crime,Non-Violent Crimes,0.997414566
484486,14/07/2012,2012-07-13,West LA,33,F,W,1700    AMHERST                      AV,34.0367,-118.4605,Theft,Property Crime,Non-Violent Crimes,0.992959947
485787,28/08/2012,2012-08-28,Hollywood,49,F,W,3200 N  BEACHWOOD                    DR,34.1278,-118.3166,Theft,Property Crime,Non-Violent Crimes,0.990034885
486454,12/07/2012,2012-07-12,Northeast,23,F,W,1800 N  NEW HAMPSHIRE                AV,34.1036,-118.2933,Theft,Property Crime,Non-Violent Crimes,0.990109646
486852,08/01/2012,2012-01-08,Olympic,56,F,O,3900    WILSHIRE                     BL,34.0617,-118.3115,Theft,Property Crime,Non-Violent Crimes,0.999161654
486978,02/12/2012,2012-12-02,Wilshire,55,F,W,500 S  CURSON                       AV,34.0657,-118.3552,Theft,Property Crime,Non-Violent Crimes,0.999610131
486990,11/05/2012,2012-05-11,Southeast,13,F,H,103RD                        ST,33.9432,-118.2385,Battery Crime,Bodily Harm,Violent Crimes,0.991123848
486992,13/11/2012,2012-11-13,Southwest,43,M,H,ARLINGTON,34.0189,-118.3177,Robbery,Robbery,Violent Crimes,0.999117187
487021,07/04/2012,2012-04-07,Olympic,34,M,H,1300 S  VERMONT                      AV,34.0473,-118.2916,Battery Crime,Bodily Harm,Violent Crimes,0.99526003
487205,22/12/2012,2012-12-22,Northeast,15,M,H,ELMGROVE                     ST,34.0883,-118.2296,Robbery,Robbery,Violent Crimes,0.993182515
487344,29/03/2012,2012-03-29,Devonshire,47,F,O,19000    NORDHOFF                     ST,34.2355,-118.5471,Theft,Property Crime,Non-Violent Crimes,0.990541922
487407,25/04/2012,2012-04-20,Southwest,88,M,B,3900    LA SALLE                     AV,34.0146,-118.3057,Theft,Property Crime,Non-Violent Crimes,0.992185931
487466,29/12/2012,2012-12-28,77th Street,25,F,B,VAN NESS                     AV,33.9932,-118.3171,Battery Crime,Bodily Harm,Violent Crimes,0.996992644
487553,08/04/2012,2012-04-08,Southeast,24,F,H,10200    AVALON                       BL,33.9442,-118.2652,Theft,Property Crime,Non-Violent Crimes,0.990139482
487616,24/05/2012,2012-05-21,Harbor,3,F,H,1000    WILMINGTON                   BL,33.7823,-118.2744,Assault,Bodily Harm,Violent Crimes,0.995939839
487818,28/02/2012,2012-02-28,Central,39,F,H,5TH,34.0449,-118.2458,Battery Crime,Bodily Harm,Violent Crimes,0.991377296
488197,08/05/2012,2012-05-03,Topanga,57,M,W,7600    POMELO                       DR,34.2084,-118.6416,Theft,Property Crime,Non-Violent Crimes,0.997548409
488285,25/05/2012,2012-05-25,77th Street,34,F,B,600 W  81ST                         ST,33.9656,-118.2842,Assault,Bodily Harm,Violent Crimes,0.995156773
488558,25/02/2013,2012-12-25,N Hollywood,53,F,W,3600    FREDONIA                     DR,34.1343,-118.3591,Theft,Property Crime,Non-Violent Crimes,0.999268761
488613,18/04/2012,2012-04-18,Newton,32,M,H,4900 S  BROADWAY,33.9983,-118.2783,Theft,Property Crime,Non-Violent Crimes,0.992160827
488661,16/02/2012,2012-02-08,West Valley,39,F,W,8200    BALBOA                       BL,34.2196,-118.5021,Theft,Property Crime,Non-Violent Crimes,0.996208013
488769,18/09/2012,2012-09-18,77th Street,40,F,H,7300 S  SAN PEDRO                    ST,33.9739,-118.2695,Battery Crime,Bodily Harm,Violent Crimes,0.994976723
488810,28/08/2012,2012-08-22,Van Nuys,40,F,H,6300    RANCHITO                     AV,34.1849,-118.4356,Theft,Property Crime,Non-Violent Crimes,0.995782224
488828,09/04/2012,2012-04-06,Devonshire,86,M,W,9200    WHITAKER                     AV,34.2381,-118.4989,Theft,Property Crime,Non-Violent Crimes,0.993028382
489077,24/05/2013,2012-07-01,Foothill,34,F,H,12000    SHELDON                      ST,34.2393,-118.3938,Theft,Property Crime,Non-Violent Crimes,0.996055514
489731,11/08/2012,2012-08-11,Hollywood,29,M,O,MC CADDEN,34.1016,-118.3374,Assault,Bodily Harm,Violent Crimes,0.998296883
489740,21/01/2012,2012-01-20,Van Nuys,39,M,B,14800    DELANO                       ST,34.1827,-118.4553,Assault,Bodily Harm,Violent Crimes,0.993837439
489784,07/05/2012,2012-04-12,Central,61,M,B,600    WALL                         ST,34.0435,-118.2471,Theft,Property Crime,Non-Violent Crimes,0.99159736
489789,08/08/2012,2012-08-04,Wilshire,35,F,B,2000    3RD                          AV,34.0387,-118.3201,Battery Crime,Bodily Harm,Violent Crimes,0.995825542
490069,10/12/2012,2012-11-26,Devonshire,67,M,O,15800    CELTIC                       ST,34.2691,-118.4771,Theft,Property Crime,Non-Violent Crimes,0.9912668
490589,23/06/2012,2012-06-15,Rampart,47,M,H,ALVARADO,34.0517,-118.2798,Robbery,Robbery,Violent Crimes,0.990263979
490769,13/02/2012,2012-02-11,Hollywood,29,F,H,HOLLYWOOD                    BL,34.1016,-118.3387,Assault,Bodily Harm,Violent Crimes,0.997642297
490807,18/09/2012,2012-09-18,Southwest,29,M,B,2900    11TH                         AV,34.0299,-118.3289,Theft,Property Crime,Non-Violent Crimes,0.999091972
491004,08/08/2012,2012-07-15,Mission,55,M,H,14500    TYLER                        ST,34.3143,-118.4487,Theft,Property Crime,Non-Violent Crimes,0.993753338
491111,18/06/2012,2012-06-18,Hollywood,18,M,H,HOLLYWOOD                    BL,34.1016,-118.3387,Assault,Bodily Harm,Violent Crimes,0.990054246
491163,11/09/2014,2012-02-29,Southwest,63,M,B,3400    CRENSHAW                     BL,34.0256,-118.3351,Theft,Property Crime,Non-Violent Crimes,0.993829158
491207,03/12/2012,2012-11-27,N Hollywood,33,M,W,10900    MAGNOLIA                     BL,34.1649,-118.3683,Theft,Property Crime,Non-Violent Crimes,0.998155077
491456,14/04/2012,2012-04-10,Newton,67,M,B,1000 E  42ND                         PL,34.0067,-118.2582,Theft,Property Crime,Non-Violent Crimes,0.99326401
491783,30/08/2012,2012-08-17,Northeast,60,F,H,400    LEWIS                        ST,34.1201,-118.1801,Theft,Property Crime,Non-Violent Crimes,0.99734375
492041,19/02/2012,2012-02-18,Northeast,46,M,H,700    ACADEMY                      RD,34.0772,-118.2328,Theft,Property Crime,Non-Violent Crimes,0.994783961
492217,02/01/2012,2012-01-02,Newton,36,F,H,5000    WALL                         ST,33.9975,-118.2718,Theft,Property Crime,Non-Violent Crimes,0.998647833
492315,07/06/2012,2012-06-06,Hollenbeck,18,M,H,8TH                          ST,34.0257,-118.2139,Robbery,Robbery,Violent Crimes,0.994720349
492663,10/02/2012,2012-02-09,Central,28,M,O,1100 S  GRAND                        AV,34.0416,-118.262,Theft,Property Crime,Non-Violent Crimes,0.991009645
492774,24/11/2012,2012-11-23,Southeast,31,M,B,500 W  GARDENA                      BL,33.8819,-118.2826,Theft,Property Crime,Non-Violent Crimes,0.993725578
493144,19/10/2012,2012-10-18,Topanga,15,F,H,6800    KELVIN                       AV,34.1938,-118.5865,Battery Crime,Bodily Harm,Violent Crimes,0.993515723
493193,19/07/2012,2012-07-19,Central,75,F,H,600 W  6TH                          ST,34.0488,-118.2553,Battery Crime,Bodily Harm,Violent Crimes,0.99607735
493434,22/04/2013,2012-04-21,West LA,24,M,W,3400    MANNING                      AV,34.0307,-118.4051,Theft,Property Crime,Non-Violent Crimes,0.992050493
493457,06/09/2012,2012-09-06,Southwest,56,F,B,2900    POTOMAC                      AV,34.0294,-118.3439,Theft,Property Crime,Non-Violent Crimes,0.990292979
493774,18/11/2012,2012-11-13,West Valley,58,M,W,5200    MELVIN                       AV,34.1658,-118.5599,Theft,Property Crime,Non-Violent Crimes,0.991476503
493830,06/11/2012,2012-11-05,Central,41,M,W,800 W  6TH                          ST,34.0502,-118.2574,Theft,Property Crime,Non-Violent Crimes,0.990936143
493986,12/10/2012,2012-10-12,Mission,54,F,H,15100    PARTHENIA                    ST,34.2283,-118.4611,Theft,Property Crime,Non-Violent Crimes,0.994437367
494006,17/01/2013,2012-11-07,Wilshire,30,F,B,5800    ERNEST                       AV,34.0345,-118.3727,Theft,Property Crime,Non-Violent Crimes,0.991590944
494089,28/11/2012,2012-11-28,Pacific,42,M,A,9600    AVIATION                     BL,33.9498,-118.3776,Robbery,Robbery,Violent Crimes,0.995662377
494101,07/10/2012,2012-10-05,Hollenbeck,37,F,W,4400    BOWMAN                       BL,34.0796,-118.1879,Theft,Property Crime,Non-Violent Crimes,0.997801657
494649,12/04/2012,2012-04-11,Devonshire,18,M,H,9600    WILBUR                       AV,34.2449,-118.5448,Battery Crime,Bodily Harm,Violent Crimes,0.990913588
495066,11/09/2012,2012-09-11,Central,24,F,H,1000 S  BROADWAY,34.0409,-118.2574,Assault,Bodily Harm,Violent Crimes,0.999461249
495070,07/05/2012,2012-05-06,Wilshire,40,M,H,4600 W  18TH                         ST,34.0414,-118.3392,Theft,Property Crime,Non-Violent Crimes,0.99267573
495151,01/01/2012,2012-01-01,Hollywood,18,F,O,6600    HOLLYWOOD                    BL,34.1016,-118.3333,Assault,Bodily Harm,Violent Crimes,0.993279574
495288,20/06/2012,2012-05-26,Olympic,11,F,H,HOBART,34.0545,-118.3053,Rape,Rape,Violent Crimes,0.992899334
495352,14/06/2012,2012-06-02,Wilshire,54,M,B,1100 S  FAIRFAX                      AV,34.0558,-118.3649,Theft,Property Crime,Non-Violent Crimes,0.998734683
495364,02/08/2012,2012-08-02,Hollywood,32,M,O,SUNSET                       BL,34.098,-118.3287,Theft,Property Crime,Non-Violent Crimes,0.992781449
495396,11/11/2012,2012-11-11,Central,33,M,W,500 N  FIGUEROA                     ST,34.0617,-118.2469,Assault,Bodily Harm,Violent Crimes,0.993717273
495815,28/09/2012,2012-09-28,Rampart,30,M,H,SUNSET                       BL,34.0829,-118.2733,Battery Crime,Bodily Harm,Violent Crimes,0.999247537
495916,05/04/2012,2012-04-02,Wilshire,52,F,A,900 S  LUCERNE                      BL,34.0576,-118.3265,Theft,Property Crime,Non-Violent Crimes,0.992550632
496155,05/08/2012,2012-08-02,Harbor,51,F,H,1600    VAN TRESS                    AV,33.795,-118.2794,Theft,Property Crime,Non-Violent Crimes,0.995656199
496178,05/06/2012,2012-06-05,Hollenbeck,15,M,H,8TH                          ST,34.0257,-118.2139,Robbery,Robbery,Violent Crimes,0.992182411
496207,04/12/2012,2012-12-04,N Hollywood,58,F,W,5700    AGNES                        AV,34.1739,-118.3954,Theft,Property Crime,Non-Violent Crimes,0.994213805
496338,17/04/2012,2012-04-16,Devonshire,43,F,H,19100    MALDEN                       ST,34.2255,-118.5492,Assault,Bodily Harm,Violent Crimes,0.992587176
496506,27/01/2013,2012-10-01,Van Nuys,48,F,W,6900 N  SEPULVEDA                    BL,34.1958,-118.4662,Theft,Property Crime,Non-Violent Crimes,0.999539569
496763,30/05/2012,2012-05-30,Northeast,32,F,H,4900    MALTA                        ST,34.1072,-118.2055,Theft,Property Crime,Non-Violent Crimes,0.998111918
497077,31/01/2012,2012-01-02,Hollenbeck,29,M,H,4700    CATALPA                      ST,34.064,-118.1826,Theft,Property Crime,Non-Violent Crimes,0.99917007
497451,26/03/2012,2012-03-24,Olympic,39,M,H,3600    BEVERLY                      BL,34.0749,-118.2868,Assault,Bodily Harm,Violent Crimes,0.990563949
497482,27/12/2012,2012-12-27,N Hollywood,59,M,W,11900    VENTURA                      BL,34.1427,-118.3908,Theft,Property Crime,Non-Violent Crimes,0.998219315
497706,28/06/2012,2012-06-28,Mission,45,M,O,13100    FOOTHILL                     BL,34.2978,-118.4198,Battery Crime,Bodily Harm,Violent Crimes,0.997520146
497719,24/06/2012,2012-06-24,Wilshire,31,F,O,400 S  LA CIENEGA                   BL,34.0711,-118.3764,Theft,Property Crime,Non-Violent Crimes,0.99454042
497746,06/07/2012,2012-07-06,West Valley,59,M,O,19200    SATICOY                      ST,34.2084,-118.5514,Robbery,Robbery,Violent Crimes,0.992984893
497870,11/10/2012,2012-10-10,Devonshire,43,F,H,9200    HASKELL                      AV,34.2374,-118.4763,Theft,Property Crime,Non-Violent Crimes,0.993209294
497873,15/02/2012,2012-02-09,Foothill,42,F,W,9500    HILLHAVEN                    AV,34.2421,-118.2923,Theft,Property Crime,Non-Violent Crimes,0.994522176
498259,11/04/2012,2012-04-11,Foothill,31,M,H,13500    VAN NUYS                     BL,34.2624,-118.4272,Robbery,Robbery,Violent Crimes,0.993721474
498413,25/01/2012,2012-01-25,Van Nuys,40,F,B,14500    CLARK                        ST,34.1685,-118.4487,Theft,Property Crime,Non-Violent Crimes,0.99387352
498503,29/08/2012,2012-08-29,Newton,40,M,H,15TH                         ST,34.0312,-118.2554,Theft,Property Crime,Non-Violent Crimes,0.992160346
498509,14/03/2012,2012-03-14,Olympic,31,M,W,2700    FRANCIS                      AV,34.0568,-118.2842,Assault,Bodily Harm,Violent Crimes,0.995902711
498738,28/04/2012,2012-04-28,Foothill,23,M,H,12900    MONTAGUE                     ST,34.2463,-118.4131,Theft,Property Crime,Non-Violent Crimes,0.992263866
498819,02/05/2012,2012-04-06,Devonshire,61,F,W,9400    RESEDA                       BL,34.241,-118.5361,Fraud,White Collar Crime,Non-Violent Crimes,0.995262647
499049,26/06/2012,2012-06-25,N Hollywood,57,M,W,5400    ALCOVE                       AV,34.1692,-118.4125,Theft,Property Crime,Non-Violent Crimes,0.995546678
499072,18/08/2012,2012-08-17,Pacific,43,F,W,8100    TRUXTON                      AV,33.965,-118.3934,Theft,Property Crime,Non-Violent Crimes,0.994425508
499139,14/05/2012,2012-05-12,Topanga,41,F,W,6400    PLATT                        AV,34.1866,-118.6428,Fraud,White Collar Crime,Non-Violent Crimes,0.999101407
499230,08/08/2012,2012-08-08,Southeast,41,F,B,11300    SOUTHWEST                    BL,33.9322,-118.29,Theft,Property Crime,Non-Violent Crimes,0.995409787
499232,01/08/2012,2012-07-16,Northeast,44,F,W,4000    LOS FELIZ                    BL,34.1134,-118.2791,Theft,Property Crime,Non-Violent Crimes,0.994126226
499381,22/11/2012,2012-11-22,Harbor,42,F,W,1300    CAPITOL                      DR,33.7542,-118.3071,Assault,Bodily Harm,Violent Crimes,0.991770945
499434,02/07/2012,2012-07-02,Southwest,29,M,W,MUIRFIELD,34.0111,-118.3477,Robbery,Robbery,Violent Crimes,0.999462469
499563,09/06/2012,2012-06-09,Olympic,21,F,H,100 S  BERENDO                      ST,34.0727,-118.2942,Assault,Bodily Harm,Violent Crimes,0.994648774
499624,22/05/2013,2012-11-02,N Hollywood,37,F,W,10900    PEACH GROVE                  ST,34.159,-118.3681,Theft,Property Crime,Non-Violent Crimes,0.99638246
499668,28/08/2012,2012-08-28,Central,54,M,B,700 S  MAIN                         ST,34.0439,-118.2514,Theft,Property Crime,Non-Violent Crimes,0.990475464
499866,17/04/2012,2012-04-17,Pacific,36,F,H,700    WORLD WAY,33.9432,-118.4013,Battery Crime,Bodily Harm,Violent Crimes,0.993195858
499878,24/04/2012,2012-04-18,Southwest,40,F,H,700    STATE                        DR,34.0164,-118.2851,Theft,Property Crime,Non-Violent Crimes,0.991841866
500055,16/05/2012,2012-05-14,West Valley,62,M,H,17900    LULL                         ST,34.2093,-118.523,Theft,Property Crime,Non-Violent Crimes,0.998117384
500228,24/06/2012,2012-06-23,Olympic,17,M,H,HARVARD                      BL,34.04,-118.3057,Robbery,Robbery,Violent Crimes,0.999732761
500299,02/01/2012,2012-01-02,Wilshire,23,F,B,1500 S  LA CIENEGA                   BL,34.0507,-118.3761,Assault,Bodily Harm,Violent Crimes,0.993960161
500510,09/07/2012,2012-07-09,Wilshire,24,F,B,2000    PALM GROVE                   AV,34.0384,-118.342,Battery Crime,Bodily Harm,Violent Crimes,0.99215623
500614,03/12/2012,2012-12-02,Devonshire,49,F,W,8800    MONOGRAM                     AV,34.2307,-118.4927,Fraud,White Collar Crime,Non-Violent Crimes,0.995235156
500710,09/11/2012,2012-11-07,Central,38,M,O,7TH                          ST,34.0494,-118.2599,Theft,Property Crime,Non-Violent Crimes,0.997617731
501021,10/06/2012,2012-06-10,Olympic,42,M,W,2200 W  20TH                         ST,34.0388,-118.312,Battery Crime,Bodily Harm,Violent Crimes,0.993255653
501094,27/10/2012,2012-10-12,Northeast,45,F,A,4500    KINGSWELL                    AV,34.1027,-118.2874,Theft,Property Crime,Non-Violent Crimes,0.99603644
501263,12/04/2012,2012-04-12,Pacific,58,F,W,CENTINELA,34.0032,-118.4332,Battery Crime,Bodily Harm,Violent Crimes,0.99908371
501624,28/08/2012,2012-08-28,Topanga,11,M,H,20800    BURBANK                      BL,34.172,-118.5854,Battery Crime,Bodily Harm,Violent Crimes,0.994917267
501687,17/08/2012,2012-08-17,Pacific,93,M,W,7200    ARIZONA                      AV,33.9755,-118.396,Theft,Property Crime,Non-Violent Crimes,0.990581433
501692,16/02/2012,2012-02-15,Topanga,32,M,O,6600    TOPANGA CANYON               BL,34.1905,-118.6059,Theft,Property Crime,Non-Violent Crimes,0.993479108
502244,24/07/2012,2012-07-24,Hollywood,48,M,O,1200 N  ORANGE                       DR,34.0926,-118.3416,Theft,Property Crime,Non-Violent Crimes,0.999691064
502316,10/05/2012,2012-05-05,Southeast,43,F,B,8700    MENLO                        AV,33.959,-118.2904,Battery Crime,Bodily Harm,Violent Crimes,0.992947804
502390,12/04/2012,2012-04-06,Central,22,M,H,1500 S  HOPE                         ST,34.0371,-118.2672,Theft,Property Crime,Non-Violent Crimes,0.999959117
502594,25/09/2012,2012-09-25,Harbor,21,F,H,900 N  FRIES                        AV,33.7815,-118.265,Assault,Bodily Harm,Violent Crimes,0.99279846
502853,31/07/2012,2012-07-31,Olympic,54,F,B,MAGNOLIA,34.0401,-118.2864,Theft,Property Crime,Non-Violent Crimes,0.994627089
502860,03/03/2012,2012-03-03,Southwest,31,M,W,STOCKER,34.008,-118.3351,Robbery,Robbery,Violent Crimes,0.999601842
502884,17/07/2012,2012-07-17,Wilshire,33,F,W,WILSHIRE                     BL,34.0624,-118.3514,Battery Crime,Bodily Harm,Violent Crimes,0.998748192
503257,23/10/2012,2012-10-17,Pacific,45,F,H,10400    NATIONAL                     BL,34.0292,-118.4107,Theft,Property Crime,Non-Violent Crimes,0.997609113
503849,01/03/2012,2012-02-29,77th Street,19,F,B,1400 W  79TH                         ST,33.9673,-118.3003,Assault,Bodily Harm,Violent Crimes,0.994412013
503854,30/04/2013,2012-09-28,Foothill,28,F,H,11100    NORRIS                       AV,34.2719,-118.4178,Theft,Property Crime,Non-Violent Crimes,0.999933498
503998,15/03/2012,2012-03-10,Foothill,55,F,O,6400    DAY                          ST,34.2522,-118.2714,Theft,Property Crime,Non-Violent Crimes,0.998604296
504297,08/03/2012,2012-02-09,Topanga,20,M,B,SATICOY,34.2083,-118.6029,Theft,Property Crime,Non-Violent Crimes,0.994698735
504671,17/12/2012,2012-12-15,Northeast,31,F,O,1800    COLORADO                     BL,34.1394,-118.2062,Theft,Property Crime,Non-Violent Crimes,0.996588096
504972,22/09/2012,2012-09-22,West LA,74,M,H,12000    SANTA MONICA                 BL,34.041,-118.4624,Battery Crime,Bodily Harm,Violent Crimes,0.997612238
505001,27/05/2012,2012-05-27,Foothill,45,F,H,11200    STAGG                        ST,34.2121,-118.3747,Theft,Property Crime,Non-Violent Crimes,0.999988536
505017,28/11/2012,2012-11-27,Topanga,30,F,H,7700    SUNNY BRAE                   AV,34.2105,-118.5808,Theft,Property Crime,Non-Violent Crimes,0.998303185
505076,20/10/2012,2012-10-20,Foothill,18,F,H,10200    OMELVENY                     AV,34.2554,-118.4241,Battery Crime,Bodily Harm,Violent Crimes,0.998012619
505086,06/02/2012,2012-02-06,N Hollywood,39,F,W,5400    FAIR                         AV,34.1685,-118.3743,Theft,Property Crime,Non-Violent Crimes,0.99893212
505321,12/09/2012,2012-09-05,West Valley,58,F,H,7800    GEYSER                       AV,34.212,-118.5425,Fraud,White Collar Crime,Non-Violent Crimes,0.990501668
505353,20/02/2012,2012-02-20,West LA,21,M,O,800 S  WOOSTER                      ST,34.063,-118.3823,Theft,Property Crime,Non-Violent Crimes,0.993210345
505367,28/01/2012,2012-01-28,Newton,35,M,O,7100 S  MAIN                         ST,33.9754,-118.2739,Assault,Bodily Harm,Violent Crimes,0.998998903
505604,27/05/2012,2012-05-26,Central,32,F,A,SANTEE,34.0335,-118.2619,Theft,Property Crime,Non-Violent Crimes,0.995618788
505717,15/04/2012,2012-04-14,77th Street,66,F,B,400 E  76TH                         ST,33.9713,-118.2673,Theft,Property Crime,Non-Violent Crimes,0.991840708
506070,10/06/2012,2012-06-10,Southwest,36,F,B,3800    2ND                          AV,34.0183,-118.3193,Assault,Bodily Harm,Violent Crimes,0.998531792
506714,05/03/2012,2012-02-28,Topanga,61,F,O,22300    LULL                         ST,34.2088,-118.6127,Theft,Property Crime,Non-Violent Crimes,0.996092482
506795,15/07/2012,2012-07-15,Hollywood,28,M,H,1700 N  LAS PALMAS                   AV,34.1016,-118.3361,Battery Crime,Bodily Harm,Violent Crimes,0.999262904
506806,14/08/2012,2012-08-14,Newton,18,F,H,500 E  62ND                         ST,33.9834,-118.2663,Battery Crime,Bodily Harm,Violent Crimes,0.997878069
506991,25/12/2012,2012-12-24,Northeast,27,F,H,100 S  AVENUE 53,34.1068,-118.1984,Theft,Property Crime,Non-Violent Crimes,0.990930109
507007,22/09/2012,2012-08-31,Hollywood,48,M,H,1000 N  WESTERN                      AV,34.0885,-118.3092,Fraud,White Collar Crime,Non-Violent Crimes,0.99141457
507093,24/02/2012,2012-01-19,Devonshire,37,F,A,11300    VERDI                        LN,34.2773,-118.5875,Theft,Property Crime,Non-Violent Crimes,0.996077161
507123,04/06/2012,2012-06-04,N Hollywood,53,M,H,11600    VICTORY                      BL,34.1867,-118.3851,Battery Crime,Bodily Harm,Violent Crimes,0.993847311
507338,04/02/2012,2012-02-04,Devonshire,34,M,W,18400    PLUMMER                      ST,34.2428,-118.5336,Theft,Property Crime,Non-Violent Crimes,0.992680061
508228,21/05/2012,2012-05-21,Hollenbeck,45,F,H,LORENA                       ST,34.0278,-118.201,Robbery,Robbery,Violent Crimes,0.991390146
508320,02/08/2012,2012-08-02,Southeast,27,M,B,10500    ANTWERP                      ST,33.9404,-118.2486,Assault,Bodily Harm,Violent Crimes,0.995267787
508548,26/01/2012,2012-01-25,Rampart,17,M,H,300    LUCAS                        AV,34.0583,-118.2616,Theft,Property Crime,Non-Violent Crimes,0.992956285
508748,21/11/2016,2012-09-17,Olympic,-3,X,X,3200    WILSHIRE                     BL,34.0618,-118.2916,Fraud,White Collar Crime,Non-Violent Crimes,0.991862115
508878,30/09/2012,2012-09-28,Pacific,34,M,W,HORIZON,33.988,-118.474,Robbery,Robbery,Violent Crimes,0.996682145
508890,27/07/2012,2012-07-25,Devonshire,90,F,W,16700    ARMSTEAD                     ST,34.2819,-118.4961,Theft,Property Crime,Non-Violent Crimes,0.993159496
508943,26/07/2012,2012-07-19,77th Street,40,M,B,1500 W  82ND                         ST,33.9646,-118.3025,Theft,Property Crime,Non-Violent Crimes,0.999834621
508974,08/07/2014,2012-01-01,Topanga,61,M,W,19800    BUTTONWILLOW                 DR,34.2116,-118.5652,Theft,Property Crime,Non-Violent Crimes,0.99040001
509009,16/06/2012,2012-06-16,Hollywood,42,F,H,VIRGINIA                     AV,34.0918,-118.3109,Robbery,Robbery,Violent Crimes,0.993476592
509137,05/08/2012,2012-08-05,Southwest,26,F,B,3700    SANTA ROSALIA                DR,34.0072,-118.3373,Theft,Property Crime,Non-Violent Crimes,0.991822199
509255,19/06/2012,2012-04-18,Central,19,M,W,700 S  LOS ANGELES                  ST,34.0433,-118.2504,Theft,Property Crime,Non-Violent Crimes,0.993255712
509351,06/12/2012,2012-12-03,Mission,87,F,W,RINALDI,34.279,-118.4589,Battery Crime,Bodily Harm,Violent Crimes,0.994948384
509437,06/06/2012,2012-06-05,Van Nuys,35,M,W,6500    WOODMAN                      AV,34.1886,-118.4312,Theft,Property Crime,Non-Violent Crimes,0.999120436
509680,17/11/2012,2012-11-17,Pacific,61,M,W,VENICE                       BL,33.9941,-118.4529,Theft,Property Crime,Non-Violent Crimes,0.999482377
509893,07/05/2012,2012-05-07,Central,21,M,H,GRAND                        AV,34.0349,-118.2669,Robbery,Robbery,Violent Crimes,0.990526232
510339,14/06/2012,2012-06-13,Southwest,32,M,B,4200 S  FIGUEROA                     ST,34.0072,-118.2827,Theft,Property Crime,Non-Violent Crimes,0.997882165
510578,12/08/2012,2012-08-12,Newton,21,M,W,5400    BANDERA                      ST,33.9938,-118.2407,Assault,Bodily Harm,Violent Crimes,0.997673718
510675,03/08/2012,2012-06-15,Northeast,78,F,W,1900    LUCILE                       AV,34.0961,-118.2738,Theft,Property Crime,Non-Violent Crimes,0.994616871
511231,29/07/2012,2012-07-25,77th Street,39,M,H,700 W  81ST                         ST,33.9655,-118.2856,Theft,Property Crime,Non-Violent Crimes,0.991050845
511240,05/08/2012,2012-08-05,N Hollywood,62,M,H,5900    VINELAND                     AV,34.1776,-118.3703,Theft,Property Crime,Non-Violent Crimes,0.99347194
511324,01/11/2012,2012-10-31,Mission,40,M,H,8100    LANGDON                      AV,34.218,-118.4688,Theft,Property Crime,Non-Violent Crimes,0.998821747
511369,27/02/2012,2012-02-26,77th Street,36,F,H,5800    BONSALLO                     AV,33.9883,-118.2859,Assault,Bodily Harm,Violent Crimes,0.997969317
511516,03/08/2012,2012-08-01,Devonshire,65,F,W,9600    SAGEBRUSH                    AV,34.2445,-118.6163,Theft,Property Crime,Non-Violent Crimes,0.997218401
511882,19/04/2012,2012-04-17,Harbor,55,F,H,25500    PRESIDENT                    AV,33.7925,-118.3043,Theft,Property Crime,Non-Violent Crimes,0.99348748
512001,25/02/2012,2012-02-25,Rampart,49,M,B,700 S  WESTLAKE                     AV,34.0559,-118.2756,Assault,Bodily Harm,Violent Crimes,0.995088711
512439,09/06/2012,2012-06-08,West LA,59,M,W,11900    KEARSARGE                    ST,34.0603,-118.4717,Theft,Property Crime,Non-Violent Crimes,0.993568527
512767,02/12/2012,2012-12-02,Southwest,40,M,H,FIGUEROA,34.0274,-118.2765,Theft,Property Crime,Non-Violent Crimes,0.991548659
512774,23/07/2012,2012-07-23,Southwest,61,F,W,3800    3RD                          AV,34.0183,-118.3204,Theft,Property Crime,Non-Violent Crimes,0.991845786
512928,22/03/2012,2012-02-25,Rampart,13,M,H,300 S  RAMPART                      BL,34.0663,-118.2789,Assault,Bodily Harm,Violent Crimes,0.992680721
513154,08/12/2012,2012-12-07,Wilshire,66,M,W,100    THE GROVE                    DR,34.0761,-118.3563,Theft,Property Crime,Non-Violent Crimes,0.997834522
513187,29/03/2012,2012-03-02,Olympic,23,F,H,200 S  COMMONWEALTH                 AV,34.0705,-118.2857,Fraud,White Collar Crime,Non-Violent Crimes,0.992947644
513263,01/06/2012,2012-06-01,Van Nuys,44,F,W,4800    COLDWATER CANYON             AV,34.1576,-118.4138,Theft,Property Crime,Non-Violent Crimes,0.993644646
513488,22/07/2012,2012-07-22,Newton,44,M,H,300 W  43RD                         ST,34.0056,-118.2784,Assault,Bodily Harm,Violent Crimes,0.99922626
513503,01/06/2012,2012-05-31,N Hollywood,20,F,O,5100    TUJUNGA                      AV,34.163,-118.379,Theft,Property Crime,Non-Violent Crimes,0.991945262
513571,06/11/2012,2012-11-06,Southeast,48,M,H,107TH                        ST,33.9393,-118.2541,Theft,Property Crime,Non-Violent Crimes,0.999481324
514090,30/05/2012,2012-05-29,Wilshire,26,F,B,5200    BANGOR                       ST,34.0366,-118.3547,Theft,Property Crime,Non-Violent Crimes,0.99955953
