ID,Date Reported,Date Occured,Area Name,Victim Age,Victim Sex,Victim Descent,Location,Latitude,Longitude,Criminal Activities,Criminal Activities grped,Criminal Activities re-grped,
935687,06/06/2014,06/06/2014,Olympic,32,M,O,WESTERN,34.0617,-118.3091,Battery Crime,Bodily Harm,Violent Crimes,0.999207348
937283,29/08/2014,07/05/2014,Wilshire,81,F,B,1400    STEARNS                      DR,34.0524,-118.3711,Theft,Property Crime,Non-Violent Crimes,0.999254191
937310,10/06/2014,10/06/2014,Pacific,31,F,H,500    ROSE                         AV,33.9981,-118.4741,Theft,Property Crime,Non-Violent Crimes,0.999907628
941447,02/03/2014,02/03/2014,Rampart,46,F,B,700 S  WESTLAKE                     AV,34.0559,-118.2756,Assault,Bodily Harm,Violent Crimes,0.999945316
941804,07/07/2014,07/07/2014,Northeast,24,F,H,4500 W  SUNSET                       BL,34.0982,-118.2874,Theft,Property Crime,Non-Violent Crimes,0.999648641
942914,30/10/2014,30/10/2014,Hollenbeck,38,F,H,2700 E  8TH                          ST,34.0273,-118.2176,Assault,Bodily Harm,Violent Crimes,0.999541055
948196,10/04/2014,07/04/2014,West Valley,53,F,W,16700    MORRISON                     ST,34.1618,-118.4975,Theft,Property Crime,Non-Violent Crimes,0.999272633
950148,22/12/2014,22/12/2014,Southeast,51,M,H,700 E  120TH                        ST,33.9237,-118.2621,Theft,Property Crime,Non-Violent Crimes,0.999750853
950819,27/12/2014,27/12/2014,Hollywood,45,M,W,5800    FRANKLIN                     AV,34.1053,-118.3175,Battery Crime,Bodily Harm,Violent Crimes,0.999444533
951027,10/04/2014,10/04/2014,West LA,96,F,W,100 N  ANITA                        AV,34.0575,-118.4831,Theft,Property Crime,Non-Violent Crimes,0.999442278
953268,19/04/2014,18/04/2014,Southwest,31,F,B,3800 S  BRONSON                      AV,34.0172,-118.334,Assault,Bodily Harm,Violent Crimes,0.999550786
953415,29/03/2014,29/03/2014,77th Street,13,M,H,300 E  75TH                         ST,33.9722,-118.2695,Theft,Property Crime,Non-Violent Crimes,0.999337637
955543,31/10/2014,30/10/2014,77th Street,53,F,O,800 W  60TH                         ST,33.9855,-118.287,Theft,Property Crime,Non-Violent Crimes,0.999514745
956872,14/09/2014,14/09/2014,Mission,37,F,H,14200    TERRA BELLA                  ST,34.2395,-118.4442,Assault,Bodily Harm,Violent Crimes,0.999548413
957457,03/02/2014,03/02/2014,Hollenbeck,20,M,H,2100 E  CESAR E CHAVEZ               AV,34.0485,-118.2115,Murder,Murder,Violent Crimes,0.999853607
957499,17/08/2014,16/08/2014,Hollywood,30,F,W,1000 N  VAN NESS                     AV,34.089,-118.3157,Theft,Property Crime,Non-Violent Crimes,0.999640556
962461,20/08/2014,20/08/2014,Southwest,41,F,B,3600    4TH                          AV,34.0229,-118.3213,Assault,Bodily Harm,Violent Crimes,0.999403969
967458,30/05/2014,29/05/2014,Southwest,26,F,H,1200 W  22ND                         ST,34.036,-118.284,Theft,Property Crime,Non-Violent Crimes,0.999580185
969313,26/10/2014,19/10/2014,West Valley,57,F,O,3800    ENCINO HILLS                 PL,34.1393,-118.5006,Theft,Property Crime,Non-Violent Crimes,0.999814007
971175,06/11/2014,05/11/2014,West Valley,44,M,H,7000    HASKELL                      AV,34.1976,-118.4749,Theft,Property Crime,Non-Violent Crimes,0.999865756
972914,23/09/2014,23/09/2014,N Hollywood,37,F,W,11500    HAMLIN                       ST,34.1886,-118.3823,Assault,Bodily Harm,Violent Crimes,0.999232924
972923,05/06/2014,16/05/2014,Rampart,19,F,H,WILSHIRE                     BL,34.058,-118.2759,Theft,Property Crime,Non-Violent Crimes,0.999059954
977230,11/05/2014,10/05/2014,Hollywood,19,F,X,7000    HAWTHORN                     AV,34.1004,-118.3414,Rape,Rape,Violent Crimes,0.999629255
977939,19/02/2014,19/02/2014,Southeast,41,F,B,100 W  110TH                        ST,33.9357,-118.2739,Battery Crime,Bodily Harm,Violent Crimes,0.999103098
979357,05/11/2014,04/11/2014,Olympic,19,F,W,100 S  VIRGIL                       AV,34.0735,-118.2868,Theft,Property Crime,Non-Violent Crimes,0.999861987
981789,03/06/2014,02/06/2014,Newton,34,M,H,5300    ASCOT                        AV,33.9948,-118.2499,Theft,Property Crime,Non-Violent Crimes,0.999906282
986438,30/04/2014,29/04/2014,Foothill,33,M,O,10700    LAUREL CANYON                BL,34.2648,-118.4385,Theft,Property Crime,Non-Violent Crimes,0.999374306
988740,01/07/2014,30/06/2014,Devonshire,39,M,H,17900    ROSCOE                       BL,34.2209,-118.523,Theft,Property Crime,Non-Violent Crimes,0.999011363
988950,04/01/2014,03/01/2014,Pacific,21,M,H,6200 W  96TH                         ST,33.9489,-118.3929,Theft,Property Crime,Non-Violent Crimes,0.999821799
989595,23/12/2014,23/12/2014,Devonshire,22,F,H,9000    LINDLEY                      AV,34.2337,-118.5274,Theft,Property Crime,Non-Violent Crimes,0.999193828
989634,09/07/2014,08/07/2014,N Hollywood,27,M,W,11300    VENTURA                      BL,34.1406,-118.376,Assault,Bodily Harm,Violent Crimes,0.999760697
992859,31/01/2014,30/01/2014,West LA,56,M,W,11900    EXPOSITION                   BL,34.0319,-118.4506,Theft,Property Crime,Non-Violent Crimes,0.999183399
1001765,01/08/2015,01/08/2015,Foothill,30,F,W,10000    LEONA                        AV,34.2496,-118.2758,Theft,Property Crime,Non-Violent Crimes,0.99980273
1002596,06/08/2015,06/08/2015,Pacific,45,M,W,3500    TILDEN                       AV,34.0204,-118.42,Theft,Property Crime,Non-Violent Crimes,0.999523479
1003175,11/08/2015,19/06/2015,Northeast,70,M,W,2400 N  COMMONWEALTH                 AV,34.1096,-118.2884,Theft,Property Crime,Non-Violent Crimes,0.99932738
1008679,26/11/2015,25/11/2015,Olympic,31,M,K,2700 W  8TH                          ST,34.0598,-118.2865,Battery Crime,Bodily Harm,Violent Crimes,0.999332603
1010701,28/07/2015,28/07/2015,Pacific,37,F,W,12700    CULVER                       BL,33.986,-118.4249,Battery Crime,Bodily Harm,Violent Crimes,0.999360749
1011568,15/03/2015,14/03/2015,Van Nuys,20,F,O,15000    OTSEGO                       ST,34.1631,-118.4596,Assault,Bodily Harm,Violent Crimes,0.999694554
1015667,10/09/2015,09/09/2015,Southeast,40,F,H,9500    COMPTON                      AV,33.9507,-118.2461,Theft,Property Crime,Non-Violent Crimes,0.999001523
1015749,07/12/2015,12/08/2015,Northeast,35,F,H,3400    EAGLE ROCK                   BL,34.1144,-118.2362,Embezzlement,Property Crime,Non-Violent Crimes,0.999212107
1017547,08/04/2015,08/04/2015,Harbor,36,F,H,25800 S  VERMONT                      AV,33.7894,-118.2936,Theft,Property Crime,Non-Violent Crimes,0.999749259
1018398,12/02/2015,11/02/2015,Devonshire,50,M,H,18500    EDDY                         ST,34.2287,-118.5377,Theft,Property Crime,Non-Violent Crimes,0.999750699
1019541,01/05/2016,28/12/2015,77th Street,53,F,H,1000 W  70TH                         ST,33.9763,-118.2918,Theft,Property Crime,Non-Violent Crimes,0.999925435
1020993,09/04/2015,05/02/2015,Hollenbeck,59,M,H,3300    PORTOLA                      AV,34.0839,-118.1731,Theft,Property Crime,Non-Violent Crimes,0.999767485
1021320,07/02/2017,01/03/2015,Harbor,49,F,H,300 W  OFARRELL                     ST,33.746,-118.2835,Theft,Property Crime,Non-Violent Crimes,0.999685443
1022470,08/06/2015,07/06/2015,Hollywood,60,M,W,2000 N  FULLER                       AV,34.1052,-118.3489,Battery Crime,Bodily Harm,Violent Crimes,0.999378586
1024893,31/10/2015,25/10/2015,Pacific,42,M,B,8300    BARNSLEY                     AV,33.9635,-118.3847,Theft,Property Crime,Non-Violent Crimes,0.999164262
1026381,06/02/2015,05/02/2015,Harbor,32,F,B,300 W  11TH                         ST,33.7342,-118.2836,Theft,Property Crime,Non-Violent Crimes,0.999719837
1026861,29/09/2015,29/09/2015,Devonshire,49,M,A,17600    CHATSWORTH                   ST,34.2684,-118.5149,Theft,Property Crime,Non-Violent Crimes,0.999853434
1030053,29/08/2015,29/08/2015,Southwest,21,F,H,LA SALLE                     AV,34.0327,-118.3054,Robbery,Robbery,Violent Crimes,0.999619403
1033106,15/02/2015,15/02/2015,Pacific,47,M,W,3900    MICHAEL                      AV,33.9963,-118.4419,Theft,Property Crime,Non-Violent Crimes,0.999979651
1036660,18/09/2015,17/09/2015,Devonshire,18,M,W,19400    HIAWATHA                     ST,34.258,-118.5561,Robbery,Robbery,Violent Crimes,0.99926819
1041776,21/03/2015,19/03/2015,Southwest,73,F,B,3900    SUTRO                        AV,34.0146,-118.3232,Theft,Property Crime,Non-Violent Crimes,0.9993661
1043503,22/06/2015,22/06/2015,Harbor,37,F,H,26000    BELLE PORTE                  AV,33.7868,-118.3018,Theft,Property Crime,Non-Violent Crimes,0.999129352
1045602,09/03/2015,09/03/2015,Rampart,29,F,H,100 N  RAMPART                      BL,34.0695,-118.2768,Assault,Bodily Harm,Violent Crimes,0.999745478
1046455,16/08/2015,16/08/2015,Northeast,51,M,B,4900    GRIFFITH PARK                DR,34.1355,-118.284,Theft,Property Crime,Non-Violent Crimes,0.999455795
1048083,18/06/2015,18/06/2015,Mission,45,M,O,13100    FOOTHILL                     BL,34.2978,-118.4198,Theft,Property Crime,Non-Violent Crimes,0.999955654
1057209,02/07/2015,01/07/2015,Harbor,40,M,B,200 W  SANTA CRUZ                   ST,33.7442,-118.2813,Theft,Property Crime,Non-Violent Crimes,0.999468523
1059984,29/01/2015,29/01/2015,Foothill,68,F,H,10000    FOOTHILL                     BL,34.2728,-118.3469,Theft,Property Crime,Non-Violent Crimes,0.999996953
1064402,03/04/2015,03/04/2015,Devonshire,50,F,W,17300    MAYERLING                    ST,34.2839,-118.5116,Theft,Property Crime,Non-Violent Crimes,0.999989118
1066207,28/10/2015,28/10/2015,Foothill,34,M,O,11200    SAN FERNANDO                 RD,34.2732,-118.4296,Theft,Property Crime,Non-Violent Crimes,0.999553637
1068159,29/09/2015,29/09/2015,Central,29,M,H,ELYSIAN PARK,34.0724,-118.2488,Assault,Bodily Harm,Violent Crimes,0.999027847
1069800,21/08/2015,20/08/2015,West Valley,58,F,O,7500    CHIMINEAS                    AV,34.2065,-118.5284,Theft,Property Crime,Non-Violent Crimes,0.999398097
1073581,13/04/2015,07/04/2015,Pacific,74,F,W,3500    INGLEWOOD                    BL,34.013,-118.4343,Theft,Property Crime,Non-Violent Crimes,0.999263251
1076284,07/03/2015,06/03/2015,Southeast,21,F,B,9500    AVALON                       BL,33.9502,-118.2651,Assault,Bodily Harm,Violent Crimes,0.999432673
1079160,29/07/2015,29/07/2015,Rampart,30,F,H,400    COLUMBIA                     AV,34.0571,-118.2658,Assault,Bodily Harm,Violent Crimes,0.999216643
1079258,28/07/2015,22/07/2015,Rampart,25,F,H,1600 W  11TH                         PL,34.047,-118.2755,Assault,Bodily Harm,Violent Crimes,0.999409463
1079349,12/11/2015,11/11/2015,Pacific,44,F,W,200    WINDWARD                     AV,33.9883,-118.4708,Battery Crime,Bodily Harm,Violent Crimes,0.999288391
1079835,30/06/2015,30/06/2015,Topanga,28,M,X,20100    SHERMAN                      WY,34.201,-118.571,Theft,Property Crime,Non-Violent Crimes,0.999765661
1082339,22/10/2015,21/10/2015,Harbor,40,F,H,1200    CAPITOL                      DR,33.7549,-118.3061,Theft,Property Crime,Non-Violent Crimes,0.999523283
1082574,13/12/2015,13/12/2015,Rampart,25,M,H,VALENCIA,34.0462,-118.2738,Assault,Bodily Harm,Violent Crimes,0.99925663
1085503,03/11/2015,02/11/2015,Wilshire,29,M,W,WILLOUGHBY                   AV,34.0872,-118.3659,Theft,Property Crime,Non-Violent Crimes,0.999118118
1086408,24/08/2015,22/08/2015,Harbor,71,F,O,1200 W  ROBIDOUX                     ST,33.7877,-118.2778,Battery Crime,Bodily Harm,Violent Crimes,0.999597695
1087347,24/03/2015,24/03/2015,Wilshire,44,M,H,800 N  JUNE                         ST,34.0853,-118.3342,Assault,Bodily Harm,Violent Crimes,0.999437718
1087660,30/12/2015,30/12/2015,Harbor,69,M,H,ANAHEIM,33.779,-118.2809,Battery Crime,Bodily Harm,Violent Crimes,0.999025895
1089338,23/06/2015,09/06/2015,Foothill,58,F,O,8400    LAUREL CANYON                BL,34.2233,-118.3964,Theft,Property Crime,Non-Violent Crimes,0.99997678
1095126,03/11/2015,03/11/2015,Central,28,M,H,500 S  SPRING                       ST,34.0467,-118.252,Battery Crime,Bodily Harm,Violent Crimes,0.99907678
1095262,10/02/2015,10/02/2015,Hollywood,60,F,W,HIGHLAND                     AV,34.0962,-118.3386,Theft,Property Crime,Non-Violent Crimes,0.999091536
1095266,03/07/2015,02/07/2015,Hollywood,30,M,W,5600    FERNWOOD                     AV,34.0958,-118.3109,Assault,Bodily Harm,Violent Crimes,0.999744728
1099760,17/05/2015,17/05/2015,Van Nuys,31,F,O,6500    FULTON                       AV,34.1885,-118.4225,Battery Crime,Bodily Harm,Violent Crimes,0.999121902
1101000,31/05/2015,30/05/2015,Hollywood,15,F,B,1600    TAFT                         AV,34.0999,-118.3147,Rape,Rape,Violent Crimes,0.999370142
1101406,10/02/2015,10/02/2015,Harbor,54,F,W,1500 S  CABRILLO                     AV,33.7306,-118.2946,Battery Crime,Bodily Harm,Violent Crimes,0.999369936
1101527,23/08/2015,23/08/2015,Southeast,50,F,H,800 E  116TH                        ST,33.9292,-118.2604,Battery Crime,Bodily Harm,Violent Crimes,0.999098985
1102001,19/04/2015,19/04/2015,Southwest,45,F,B,2700    PALM GROVE                   AV,34.0313,-118.3456,Battery Crime,Bodily Harm,Violent Crimes,0.999322492
1104522,15/04/2015,15/04/2015,Pacific,34,F,H,3500    TULLER                       AV,34.0185,-118.4227,Assault,Bodily Harm,Violent Crimes,0.99945045
1106806,17/03/2015,14/03/2015,Devonshire,32,M,O,DEVONSHIRE,34.2573,-118.5285,Theft,Property Crime,Non-Violent Crimes,0.999188093
1107724,02/05/2015,02/05/2015,Hollywood,69,M,H,6300 W  SUNSET                       BL,34.098,-118.3267,Robbery,Robbery,Violent Crimes,0.999558831
1107977,19/12/2015,19/12/2015,Central,24,M,H,700 W  7TH                          ST,34.048,-118.2577,Theft,Property Crime,Non-Violent Crimes,0.999101422
1108376,13/03/2015,13/03/2015,77th Street,37,M,W,3700 W  64TH                         ST,33.9821,-118.3318,Theft,Property Crime,Non-Violent Crimes,0.999899887
1109195,28/07/2015,28/07/2015,Hollywood,60,M,B,1000 N  WESTERN                      AV,34.0888,-118.3124,Battery Crime,Bodily Harm,Violent Crimes,0.999538548
1109920,15/04/2015,14/04/2015,Harbor,74,M,B,700 W  BASIN                        ST,33.7556,-118.2922,Theft,Property Crime,Non-Violent Crimes,0.999084724
1111052,08/06/2015,08/06/2015,Devonshire,28,M,W,IRONDALE,34.2583,-118.5853,Robbery,Robbery,Violent Crimes,0.999660463
1112785,25/05/2015,23/05/2015,Central,49,M,W,1200 S  FIGUEROA                     ST,34.0431,-118.2692,Theft,Property Crime,Non-Violent Crimes,0.999081425
1113908,18/08/2015,18/08/2015,Newton,55,F,B,CROCKER                      ST,34.0389,-118.2472,Assault,Bodily Harm,Violent Crimes,0.999183814
1115688,24/09/2015,23/09/2015,Southwest,54,F,B,NORMANDIE                    AV,34.0145,-118.2937,Battery Crime,Bodily Harm,Violent Crimes,0.999124735
1117416,16/03/2017,15/03/2015,77th Street,40,M,H,5400    3RD                          AV,33.9932,-118.3203,Theft,Property Crime,Non-Violent Crimes,0.999850044
1119072,14/01/2015,14/01/2015,West LA,62,M,W,600    KINGMAN                      AV,34.0344,-118.5089,Theft,Property Crime,Non-Violent Crimes,0.999208439
1121639,16/03/2015,08/03/2015,77th Street,44,F,B,SLAUSON,33.9852,-118.3463,Assault,Bodily Harm,Violent Crimes,0.999104011
1121804,24/08/2015,06/04/2015,Southwest,56,F,H,1800 W  25TH                         ST,34.0337,-118.3031,Theft,Property Crime,Non-Violent Crimes,0.999859757
1124066,22/12/2015,11/12/2015,Rampart,27,F,O,1200 W  3RD                          ST,34.0621,-118.2619,Theft,Property Crime,Non-Violent Crimes,0.999843385
1125158,02/04/2015,02/04/2015,77th Street,43,M,W,5300    9TH                          AV,33.995,-118.327,Theft,Property Crime,Non-Violent Crimes,0.999960897
1125876,24/04/2015,24/04/2015,77th Street,48,F,B,SAINT ANDREWS                PL,34.0019,-118.3113,Assault,Bodily Harm,Violent Crimes,0.999635584
1126535,14/02/2015,14/02/2015,Rampart,25,F,H,700    BEACON                       AV,34.0544,-118.2723,Assault,Bodily Harm,Violent Crimes,0.999784681
1126771,29/12/2015,29/12/2015,Southeast,35,M,O,115TH,33.9347,-118.2761,Robbery,Robbery,Violent Crimes,0.999627546
1129285,23/08/2015,20/08/2015,Hollywood,32,F,W,6100    CARLOS                       AV,34.1029,-118.3224,Theft,Property Crime,Non-Violent Crimes,0.999733319
1133348,15/05/2015,14/05/2015,Hollywood,22,F,O,7000    SANTA MONICA                 BL,34.0907,-118.3416,Theft,Property Crime,Non-Violent Crimes,0.999952623
1134252,09/04/2015,08/04/2015,Pacific,24,F,W,WASHINGTON                   BL,33.9905,-118.4478,Theft,Property Crime,Non-Violent Crimes,0.999353091
1138361,18/04/2015,18/04/2015,Hollenbeck,38,F,H,EASTERN,34.0852,-118.1781,Assault,Bodily Harm,Violent Crimes,0.999350001
1139587,10/08/2015,10/08/2015,Southwest,13,M,H,5000    RODEO                        RD,34.023,-118.351,Robbery,Robbery,Violent Crimes,0.999586993
1141984,28/05/2015,28/05/2015,Southwest,63,F,B,CREED,34.006,-118.3305,Battery Crime,Bodily Harm,Violent Crimes,0.999507518
1142386,31/07/2015,31/07/2015,West LA,19,F,W,11800    WILSHIRE                     BL,34.0511,-118.4643,Theft,Property Crime,Non-Violent Crimes,0.999166993
1144265,02/04/2015,25/03/2015,Southwest,66,F,B,4000 S  FIGUEROA                     ST,34.0074,-118.285,Fraud,White Collar Crime,Non-Violent Crimes,0.999605832
1146815,26/10/2015,26/10/2015,West LA,19,F,W,1400 S  BUNDY                        DR,34.0421,-118.465,Battery Crime,Bodily Harm,Violent Crimes,0.999854343
1149030,18/10/2015,17/10/2015,Foothill,23,M,H,13000    VAN NUYS                     BL,34.2733,-118.4202,Robbery,Robbery,Violent Crimes,0.999407606
1149613,02/04/2015,23/01/2015,Pacific,65,M,W,4000    ALLA                         RD,33.9934,-118.4387,Theft,Property Crime,Non-Violent Crimes,0.999965482
1150155,18/08/2015,18/08/2015,Pacific,24,M,O,1000    INDIANA                      CT,34.0028,-118.461,Theft,Property Crime,Non-Violent Crimes,0.999637307
1151573,15/02/2015,14/02/2015,N Hollywood,36,M,H,SHERMAN                      WY,34.2003,-118.4002,Theft,Property Crime,Non-Violent Crimes,0.999476556
1156379,30/03/2015,29/03/2015,Hollywood,32,M,W,1900    GRACE                        AV,34.1053,-118.3321,Theft,Property Crime,Non-Violent Crimes,0.99987316
1156754,06/09/2015,06/09/2015,Foothill,43,M,H,11400    WHEELER                      AV,34.2777,-118.3868,Theft,Property Crime,Non-Violent Crimes,0.999997962
1157317,23/03/2015,23/03/2015,77th Street,21,F,B,87TH                         ST,33.9591,-118.3112,Assault,Bodily Harm,Violent Crimes,0.999370548
1163621,13/07/2015,11/07/2015,Northeast,34,F,H,6400    GARVANZA                     AV,34.1154,-118.1809,Theft,Property Crime,Non-Violent Crimes,0.999925993
1169302,25/06/2015,18/05/2015,Mission,20,M,O,8300    LULLABY                      LN,34.2226,-118.4452,Theft,Property Crime,Non-Violent Crimes,0.999358256
1170012,14/01/2015,14/01/2015,Pacific,25,F,H,100    WORLD WAY,33.9451,-118.4029,Theft,Property Crime,Non-Violent Crimes,0.999232801
1171090,05/05/2015,29/04/2015,77th Street,46,F,H,79TH                         ST,33.9679,-118.2695,Robbery,Robbery,Violent Crimes,0.999474489
1172607,16/09/2015,15/09/2015,Wilshire,21,F,W,LA BREA                      AV,34.0835,-118.3441,Theft,Property Crime,Non-Violent Crimes,0.999110554
1176707,24/03/2015,24/03/2015,Foothill,30,M,B,11800    REDBANK                      ST,34.2293,-118.3893,Battery Crime,Bodily Harm,Violent Crimes,0.999221979
1176835,05/10/2015,15/09/2015,Southeast,34,M,B,700 W  107TH                        ST,33.9391,-118.2869,Theft,Property Crime,Non-Violent Crimes,0.999128332
1177085,31/10/2015,31/10/2015,Foothill,31,M,H,7800    LAUREL CANYON                BL,34.2121,-118.4021,Assault,Bodily Harm,Violent Crimes,0.999442238
1180414,12/05/2015,29/04/2015,77th Street,29,F,B,6100 S  FIGUEROA                     ST,33.9842,-118.2827,Assault,Bodily Harm,Violent Crimes,0.999381617
1183584,10/01/2015,10/01/2015,West Valley,26,F,W,18000    BURBANK                      BL,34.1722,-118.5244,Assault,Bodily Harm,Violent Crimes,0.999827396
1185577,12/02/2015,14/01/2015,Mission,23,F,B,8000    ALLOTT                       AV,34.2161,-118.4276,Theft,Property Crime,Non-Violent Crimes,0.999883769
1185802,06/12/2015,06/12/2015,Mission,25,F,H,14700    ROSCOE                       BL,34.2215,-118.4535,Assault,Bodily Harm,Violent Crimes,0.999320984
1186023,28/03/2015,28/03/2015,Southwest,27,M,H,5000    RODEO                        RD,34.0215,-118.3524,Theft,Property Crime,Non-Violent Crimes,0.999723045
1188988,30/07/2015,30/07/2015,West LA,66,F,W,9100    NATIONAL                     BL,34.0313,-118.3921,Battery Crime,Bodily Harm,Violent Crimes,0.999611038
1190519,26/09/2015,26/09/2015,Hollenbeck,34,M,H,2400    INEZ                         ST,34.0364,-118.2144,Assault,Bodily Harm,Violent Crimes,0.999812384
1195737,01/10/2015,01/10/2015,Devonshire,57,M,O,9100    RESEDA                       BL,34.2355,-118.5361,Battery Crime,Bodily Harm,Violent Crimes,0.999479291
1197078,21/12/2015,21/12/2015,N Hollywood,22,F,O,13000    SHERMAN                      WY,34.2012,-118.416,Battery Crime,Bodily Harm,Violent Crimes,0.999035715
1200325,19/08/2015,20/05/2015,West Valley,61,F,W,8100    NESTLE                       AV,34.218,-118.5307,Theft,Property Crime,Non-Violent Crimes,0.999978602
1202432,06/05/2015,05/05/2015,Central,51,M,B,6TH                          ST,34.0423,-118.2452,Theft,Property Crime,Non-Violent Crimes,0.999976556
1202495,04/01/2015,04/01/2015,Newton,46,F,H,43RD                         ST,34.0058,-118.2565,Rape,Rape,Violent Crimes,0.999541963
1204611,13/02/2015,03/02/2015,Devonshire,31,F,B,10100    RESEDA                       BL,34.2533,-118.5361,Theft,Property Crime,Non-Violent Crimes,0.999600511
1208379,19/06/2015,19/06/2015,Northeast,42,M,A,3000    INGLEDALE                    TR,34.1166,-118.2652,Theft,Property Crime,Non-Violent Crimes,0.999406922
1210649,08/05/2015,06/05/2015,N Hollywood,5,F,H,7500    CAMELLIA                     AV,34.2067,-118.3823,Battery Crime,Bodily Harm,Violent Crimes,0.999046014
1211890,27/11/2015,25/11/2015,Hollywood,64,M,O,900 N  ARDMORE                      AV,34.0863,-118.3019,Theft,Property Crime,Non-Violent Crimes,0.999849197
1213199,08/11/2015,07/11/2015,Southeast,29,F,H,14600 S  DENVER                       AV,33.8996,-118.2844,Theft,Property Crime,Non-Violent Crimes,0.999106649
1214432,18/10/2015,17/10/2015,N Hollywood,80,M,W,7700    SKYHILL                      DR,34.133,-118.3644,Theft,Property Crime,Non-Violent Crimes,0.999145722
1215587,18/11/2016,18/11/2016,Van Nuys,50,M,W,5100 N  SEPULVEDA                    BL,34.1631,-118.4662,Theft,Property Crime,Non-Violent Crimes,0.999902089
1215943,22/01/2016,22/01/2016,Hollywood,20,F,H,1200 N  HIGHLAND                     AV,34.0926,-118.3386,Assault,Bodily Harm,Violent Crimes,0.999676139
1216173,16/09/2016,15/09/2016,77th Street,39,M,H,1700 W  FLORENCE                     AV,33.9746,-118.3068,Theft,Property Crime,Non-Violent Crimes,0.999678954
1216237,20/05/2016,19/05/2016,77th Street,47,F,B,2100 W  76TH                         ST,33.9709,-118.3156,Theft,Property Crime,Non-Violent Crimes,0.999315625
1230094,11/06/2016,11/06/2016,Wilshire,20,F,W,800 N  KILKEA                       DR,34.0855,-118.367,Assault,Bodily Harm,Violent Crimes,0.999503789
1230335,15/09/2016,13/09/2016,Northeast,82,F,O,3400    DREW                         ST,34.1211,-118.2414,Battery Crime,Bodily Harm,Violent Crimes,0.999325269
1231395,09/02/2016,09/02/2016,Northeast,47,F,H,1800 N  ALEXANDRIA                   AV,34.1036,-118.2984,Fraud,White Collar Crime,Non-Violent Crimes,0.99974357
1231936,08/12/2016,30/11/2016,Wilshire,14,M,H,LA BREA,34.0418,-118.3269,Robbery,Robbery,Violent Crimes,0.99987414
1235374,21/11/2016,21/11/2016,Southeast,44,M,H,1600 E  103RD                        ST,33.9485,-118.2461,Robbery,Robbery,Violent Crimes,0.999978014
1235574,28/07/2016,28/07/2016,West LA,27,F,B,LA GRANGE,34.0472,-118.4333,Battery Crime,Bodily Harm,Violent Crimes,0.999749935
1235738,09/11/2016,07/11/2016,Olympic,43,F,A,800 S  HARVARD                      BL,34.0581,-118.3066,Theft,Property Crime,Non-Violent Crimes,0.99903106
1242169,05/10/2016,04/10/2016,Southeast,32,F,B,CENTRAL                      AV,33.9295,-118.2543,Robbery,Robbery,Violent Crimes,0.999604586
1242874,28/10/2016,15/09/2016,Pacific,43,M,H,9200    AIRPORT                      BL,33.9523,-118.3906,Embezzlement,Property Crime,Non-Violent Crimes,0.999446009
1243792,11/05/2016,15/03/2016,77th Street,43,F,H,5300    9TH                          AV,33.995,-118.327,Theft,Property Crime,Non-Violent Crimes,0.999779001
1244005,04/02/2016,04/02/2016,Newton,21,M,H,MAPLE                        AV,34.0234,-118.2654,Assault,Bodily Harm,Violent Crimes,0.999507525
1246461,07/10/2016,07/10/2016,Mission,35,M,H,13000    GLENOAKS                     BL,34.3245,-118.4696,Theft,Property Crime,Non-Violent Crimes,0.999279465
1252084,09/10/2016,06/10/2016,Olympic,29,M,B,500 S  KENMORE                      AV,34.0654,-118.2966,Theft,Property Crime,Non-Violent Crimes,0.999451428
1252752,03/09/2016,31/08/2016,Devonshire,9,F,H,SCHOENBORN                   AV,34.221,-118.5863,Assault,Bodily Harm,Violent Crimes,0.999439142
1254273,05/02/2016,05/02/2016,Hollywood,23,F,O,8100 W  SUNSET                       BL,34.098,-118.3652,Battery Crime,Bodily Harm,Violent Crimes,0.999182046
1254604,13/01/2017,29/12/2016,Topanga,15,F,W,CANOGA,34.1884,-118.5975,Battery Crime,Bodily Harm,Violent Crimes,0.999720792
1255312,28/07/2016,25/07/2016,Southeast,30,F,B,10100    WILMINGTON                   AV,33.945,-118.239,Theft,Property Crime,Non-Violent Crimes,0.999257218
1256272,21/09/2016,19/09/2016,West Valley,60,M,O,3600    GLENEAGLES                   DR,34.1352,-118.5626,Theft,Property Crime,Non-Violent Crimes,0.99958223
1263197,21/03/2016,21/03/2016,Harbor,20,M,H,MARINE,33.7828,-118.264,Assault,Bodily Harm,Violent Crimes,0.999488897
1266839,27/04/2016,27/04/2016,Harbor,22,M,O,200 S  GAFFEY                       ST,33.7424,-118.2923,Assault,Bodily Harm,Violent Crimes,0.999940229
1268226,10/03/2016,10/03/2016,Van Nuys,38,F,H,6000    HAZELTINE                    AV,34.1825,-118.44,Theft,Property Crime,Non-Violent Crimes,0.999636026
1272476,01/06/2016,16/05/2016,Southwest,78,F,B,2500 S  SPAULDING                    AV,34.0345,-118.3682,Theft,Property Crime,Non-Violent Crimes,0.999088089
1276713,09/11/2016,09/11/2016,77th Street,49,F,H,E  84TH                         PL,33.9619,-118.2739,Theft,Property Crime,Non-Violent Crimes,0.999726982
1278371,19/05/2016,19/05/2016,Northeast,39,M,W,2800    KNOX                         AV,34.1019,-118.2451,Assault,Bodily Harm,Violent Crimes,0.999489213
